customer_id,gender,age,state,product_id,category,brand,quantity,price_per_unit,total_amount,signup_date,signup_years,avg_spent,HighSpender
314,Female,54,NY,5,Fruits,BrandD,3,21.94,144.3186270620004,2020-11-20 08:54:01,4,48.106209020666796,0
315,Female,65,PA,327,Meats,BrandE,2,26.56,93.01304009045904,2019-06-08 18:37:19,5,46.50652004522952,0
315,Female,65,PA,425,Fruits,BrandA,2,18.16,48.813043614098326,2019-06-08 18:37:19,5,24.406521807049163,0
315,Female,65,PA,20,Meats,BrandB,5,1.0,139.53002703743107,2019-06-08 18:37:19,5,27.906005407486212,0
315,Female,65,PA,302,Meats,BrandC,2,22.62,18.318071109770493,2019-06-08 18:37:19,5,9.159035554885246,0
315,Female,65,PA,483,Dairy,BrandC,4,18.54,163.9999276729301,2019-06-08 18:37:19,5,40.99998191823253,0
315,Female,65,PA,254,Grains,BrandE,1,8.38,10.649757736337888,2019-06-08 18:37:19,5,10.649757736337888,0
315,Female,65,PA,347,Grains,BrandC,1,10.33,3.1887810241646006,2019-06-08 18:37:19,5,3.1887810241646006,0
315,Female,65,PA,490,Meats,BrandC,1,22.84,18.45107737892112,2019-06-08 18:37:19,5,18.45107737892112,0
315,Female,65,PA,31,Meats,BrandB,1,28.69,42.20565570286526,2019-06-08 18:37:19,5,42.20565570286526,0
315,Female,65,PA,334,Fruits,BrandA,5,14.73,139.5904735153612,2019-06-08 18:37:19,5,27.91809470307224,0
315,Female,65,PA,240,Dairy,BrandE,5,18.41,242.18427892199628,2019-06-08 18:37:19,5,48.436855784399256,0
316,Male,48,TX,169,Fruits,BrandA,1,9.94,30.96015767826048,2020-04-14 19:59:14,4,30.96015767826048,1
316,Male,48,TX,395,Fruits,BrandC,2,16.47,97.4461971579398,2020-04-14 19:59:14,4,48.7230985789699,1
316,Male,48,TX,439,Dairy,BrandE,4,26.65,48.59418346379488,2020-04-14 19:59:14,4,12.14854586594872,1
316,Male,48,TX,225,Meats,BrandB,1,3.21,22.85144741171596,2020-04-14 19:59:14,4,22.85144741171596,1
316,Male,48,TX,279,Meats,BrandB,2,19.24,27.89321742322169,2020-04-14 19:59:14,4,13.946608711610844,1
316,Male,48,TX,245,Dairy,BrandA,1,1.9,30.725666848320568,2020-04-14 19:59:14,4,30.725666848320568,1
316,Male,48,TX,80,Meats,BrandB,5,11.56,175.41066629527523,2020-04-14 19:59:14,4,35.08213325905505,1
316,Male,48,TX,251,Meats,BrandB,5,12.56,128.38764918458392,2020-04-14 19:59:14,4,25.677529836916783,1
316,Male,48,TX,454,Fruits,BrandD,1,6.63,41.891192363630736,2020-04-14 19:59:14,4,41.891192363630736,1
316,Male,48,TX,366,Fruits,BrandA,3,29.71,99.05246650884348,2020-04-14 19:59:14,4,33.01748883628116,1
316,Male,48,TX,451,Meats,BrandE,5,16.55,95.6333558305372,2020-04-14 19:59:14,4,19.12667116610744,1
316,Male,48,TX,393,Grains,BrandB,1,19.51,15.967204054612957,2020-04-14 19:59:14,4,15.967204054612957,1
316,Male,48,TX,432,Dairy,BrandD,4,24.86,33.44564203929724,2020-04-14 19:59:14,4,8.36141050982431,1
316,Male,48,TX,312,Meats,BrandD,3,7.15,136.9455449080474,2020-04-14 19:59:14,4,45.64851496934913,1
316,Male,48,TX,449,Dairy,BrandA,1,26.34,47.250769806092,2020-04-14 19:59:14,4,47.250769806092,1
316,Male,48,TX,43,Meats,BrandE,5,7.03,166.33609071409765,2020-04-14 19:59:14,4,33.26721814281953,1
316,Male,48,TX,490,Meats,BrandC,2,22.84,23.29428132137017,2020-04-14 19:59:14,4,11.647140660685086,1
316,Male,48,TX,420,Grains,BrandC,2,14.18,53.90237086554484,2020-04-14 19:59:14,4,26.95118543277242,1
316,Male,48,TX,208,Meats,BrandA,2,25.68,49.10442488914494,2020-04-14 19:59:14,4,24.55221244457247,1
317,Male,41,IL,162,Grains,BrandC,2,4.68,56.56519637419312,2016-09-08 23:47:24,8,28.28259818709656,1
317,Male,41,IL,163,Fruits,BrandA,2,9.6,41.40280664872784,2016-09-08 23:47:24,8,20.70140332436392,1
317,Male,41,IL,472,Dairy,BrandA,4,10.98,43.66933545826337,2016-09-08 23:47:24,8,10.917333864565842,1
317,Male,41,IL,62,Meats,BrandA,1,21.59,20.068634542937115,2016-09-08 23:47:24,8,20.068634542937115,1
317,Male,41,IL,415,Grains,BrandD,3,24.08,132.64843219230607,2016-09-08 23:47:24,8,44.216144064102025,1
317,Male,41,IL,461,Meats,BrandC,1,25.24,44.37799575654063,2016-09-08 23:47:24,8,44.37799575654063,1
317,Male,41,IL,272,Grains,BrandD,5,5.92,222.0350134740573,2016-09-08 23:47:24,8,44.40700269481146,1
317,Male,41,IL,67,Dairy,BrandA,5,11.8,82.7527381554681,2016-09-08 23:47:24,8,16.550547631093618,1
317,Male,41,IL,202,Meats,BrandA,1,20.4,39.83575341699265,2016-09-08 23:47:24,8,39.83575341699265,1
317,Male,41,IL,218,Dairy,BrandB,5,12.6,108.05043851611032,2016-09-08 23:47:24,8,21.610087703222064,1
317,Male,41,IL,267,Fruits,BrandD,3,25.03,57.920616566258566,2016-09-08 23:47:24,8,19.306872188752855,1
317,Male,41,IL,87,Fruits,BrandB,3,29.97,68.93287513238168,2016-09-08 23:47:24,8,22.977625044127226,1
317,Male,41,IL,59,Dairy,BrandD,1,11.8,18.64983294783981,2016-09-08 23:47:24,8,18.64983294783981,1
317,Male,41,IL,157,Fruits,BrandC,4,28.14,78.82176366174708,2016-09-08 23:47:24,8,19.70544091543677,1
317,Male,41,IL,450,Grains,BrandD,4,19.97,121.87450609271156,2016-09-08 23:47:24,8,30.46862652317789,1
317,Male,41,IL,368,Grains,BrandE,4,11.15,179.82163185430974,2016-09-08 23:47:24,8,44.955407963577436,1
318,Female,48,CA,142,Meats,BrandE,2,21.76,52.11402941676818,2015-09-24 01:46:34,9,26.05701470838409,0
318,Female,48,CA,244,Fruits,BrandA,5,8.98,210.7029766150972,2015-09-24 01:46:34,9,42.14059532301944,0
318,Female,48,CA,13,Grains,BrandB,2,20.71,52.27143565069475,2015-09-24 01:46:34,9,26.135717825347374,0
318,Female,48,CA,352,Meats,BrandB,4,18.68,169.18232676312513,2015-09-24 01:46:34,9,42.29558169078128,0
318,Female,48,CA,278,Fruits,BrandD,1,0.61,40.27703135157117,2015-09-24 01:46:34,9,40.27703135157117,0
318,Female,48,CA,56,Fruits,BrandB,2,14.78,80.09945635059272,2015-09-24 01:46:34,9,40.04972817529636,0
318,Female,48,CA,392,Fruits,BrandA,3,11.23,16.02993227836379,2015-09-24 01:46:34,9,5.343310759454597,0
318,Female,48,CA,143,Meats,BrandB,5,9.54,83.8000455774291,2015-09-24 01:46:34,9,16.760009115485822,0
318,Female,48,CA,7,Grains,BrandA,5,26.72,206.9067405767228,2015-09-24 01:46:34,9,41.38134811534456,0
318,Female,48,CA,141,Meats,BrandB,5,23.36,148.95350589709176,2015-09-24 01:46:34,9,29.790701179418352,0
319,Female,57,IL,416,Grains,BrandC,1,6.51,27.919729205320863,2019-06-06 01:27:25,5,27.919729205320863,0
319,Female,57,IL,66,Grains,BrandC,5,13.6,109.00885712463432,2019-06-06 01:27:25,5,21.801771424926862,0
319,Female,57,IL,488,Meats,BrandB,4,18.63,177.39854930399832,2019-06-06 01:27:25,5,44.34963732599958,0
319,Female,57,IL,103,Grains,BrandA,5,24.37,176.65539357190045,2019-06-06 01:27:25,5,35.33107871438009,0
319,Female,57,IL,488,Meats,BrandB,1,18.63,22.976894075558977,2019-06-06 01:27:25,5,22.976894075558977,0
319,Female,57,IL,147,Dairy,BrandE,3,27.56,23.084345814283942,2019-06-06 01:27:25,5,7.694781938094647,0
319,Female,57,IL,237,Fruits,BrandE,4,23.01,27.115039627907496,2019-06-06 01:27:25,5,6.778759906976874,0
319,Female,57,IL,214,Grains,BrandC,3,9.09,38.15261058723236,2019-06-06 01:27:25,5,12.717536862410787,0
319,Female,57,IL,39,Meats,BrandC,3,29.02,69.83058677839526,2019-06-06 01:27:25,5,23.276862259465087,0
319,Female,57,IL,326,Meats,BrandA,5,2.8,99.4287624090448,2019-06-06 01:27:25,5,19.885752481808957,0
319,Female,57,IL,214,Grains,BrandC,1,9.09,27.822139433021256,2019-06-06 01:27:25,5,27.822139433021256,0
319,Female,57,IL,118,Fruits,BrandD,3,27.83,118.71232401167742,2019-06-06 01:27:25,5,39.57077467055914,0
319,Female,57,IL,348,Grains,BrandC,2,26.68,39.2750030816178,2019-06-06 01:27:25,5,19.6375015408089,0
319,Female,57,IL,388,Fruits,BrandA,5,12.53,182.3372153587284,2019-06-06 01:27:25,5,36.46744307174568,0
320,Male,31,NY,474,Fruits,BrandE,2,22.62,49.75398538916654,2021-07-19 00:40:27,3,24.87699269458327,0
320,Male,31,NY,454,Fruits,BrandD,3,6.63,100.81316062979424,2021-07-19 00:40:27,3,33.60438687659808,0
320,Male,31,NY,495,Grains,BrandD,4,26.73,89.75910851703229,2021-07-19 00:40:27,3,22.439777129258072,0
320,Male,31,NY,42,Fruits,BrandD,5,21.63,209.95108101922025,2021-07-19 00:40:27,3,41.99021620384405,0
320,Male,31,NY,319,Meats,BrandD,1,25.85,13.221765622958316,2021-07-19 00:40:27,3,13.221765622958316,0
320,Male,31,NY,362,Grains,BrandB,1,9.38,8.594025617333354,2021-07-19 00:40:27,3,8.594025617333354,0
320,Male,31,NY,12,Fruits,BrandC,4,17.94,43.757228836148784,2021-07-19 00:40:27,3,10.939307209037196,0
321,Male,50,NY,276,Dairy,BrandA,1,21.67,11.39496351559878,2017-10-09 13:05:23,7,11.39496351559878,0
321,Male,50,NY,169,Fruits,BrandA,4,9.94,85.29684772910765,2017-10-09 13:05:23,7,21.324211932276913,0
321,Male,50,NY,26,Meats,BrandE,3,20.58,42.73673745803376,2017-10-09 13:05:23,7,14.24557915267792,0
321,Male,50,NY,388,Fruits,BrandA,3,12.53,149.81157352584958,2017-10-09 13:05:23,7,49.937191175283196,0
321,Male,50,NY,20,Meats,BrandB,2,1.0,44.54660947232602,2017-10-09 13:05:23,7,22.27330473616301,0
321,Male,50,NY,115,Fruits,BrandE,1,28.09,38.52038520800721,2017-10-09 13:05:23,7,38.52038520800721,0
321,Male,50,NY,474,Fruits,BrandE,5,22.62,37.18927354358555,2017-10-09 13:05:23,7,7.43785470871711,0
321,Male,50,NY,344,Fruits,BrandA,2,24.16,62.96070757986324,2017-10-09 13:05:23,7,31.48035378993162,0
321,Male,50,NY,390,Meats,BrandB,4,4.18,148.35973232738692,2017-10-09 13:05:23,7,37.08993308184673,0
321,Male,50,NY,318,Fruits,BrandE,4,24.51,30.90673106625245,2017-10-09 13:05:23,7,7.726682766563113,0
321,Male,50,NY,126,Fruits,BrandE,4,8.9,132.6240344685383,2017-10-09 13:05:23,7,33.156008617134574,0
321,Male,50,NY,41,Grains,BrandC,2,29.96,17.725369749172415,2017-10-09 13:05:23,7,8.862684874586208,0
321,Male,50,NY,83,Meats,BrandB,4,11.49,47.92564056542688,2017-10-09 13:05:23,7,11.98141014135672,0
322,Female,60,AZ,434,Meats,BrandA,2,16.39,20.26396554598304,2015-03-07 06:09:43,10,10.13198277299152,0
322,Female,60,AZ,262,Grains,BrandD,4,20.19,176.42091482875392,2015-03-07 06:09:43,10,44.10522870718848,0
322,Female,60,AZ,161,Dairy,BrandC,4,18.31,125.99955483045716,2015-03-07 06:09:43,10,31.49988870761429,0
322,Female,60,AZ,201,Grains,BrandC,1,6.09,48.58726058973969,2015-03-07 06:09:43,10,48.58726058973969,0
322,Female,60,AZ,76,Dairy,BrandB,1,23.35,28.177860643809908,2015-03-07 06:09:43,10,28.177860643809908,0
322,Female,60,AZ,84,Grains,BrandA,2,25.6,98.6458748127156,2015-03-07 06:09:43,10,49.3229374063578,0
322,Female,60,AZ,240,Dairy,BrandE,5,18.41,220.82502249603897,2015-03-07 06:09:43,10,44.1650044992078,0
322,Female,60,AZ,253,Grains,BrandE,4,26.05,76.5608289883702,2015-03-07 06:09:43,10,19.14020724709255,0
322,Female,60,AZ,48,Grains,BrandC,2,9.64,3.550966024113099,2015-03-07 06:09:43,10,1.7754830120565495,0
323,Male,40,TX,218,Dairy,BrandB,5,12.6,142.5529906468033,2021-01-21 17:17:23,4,28.51059812936066,0
323,Male,40,TX,181,Grains,BrandB,5,0.58,151.25720897815305,2021-01-21 17:17:23,4,30.25144179563061,0
323,Male,40,TX,283,Dairy,BrandE,1,4.17,8.84414982001923,2021-01-21 17:17:23,4,8.84414982001923,0
323,Male,40,TX,153,Grains,BrandC,5,28.11,217.47119420251656,2021-01-21 17:17:23,4,43.494238840503314,0
323,Male,40,TX,52,Dairy,BrandD,4,5.21,151.41742626930437,2021-01-21 17:17:23,4,37.85435656732609,0
323,Male,40,TX,488,Meats,BrandB,2,18.63,38.89814238877166,2021-01-21 17:17:23,4,19.44907119438583,0
323,Male,40,TX,266,Grains,BrandB,5,0.69,175.1130710881552,2021-01-21 17:17:23,4,35.022614217631045,0
323,Male,40,TX,491,Meats,BrandE,3,3.79,34.62584784485581,2021-01-21 17:17:23,4,11.541949281618605,0
323,Male,40,TX,376,Fruits,BrandA,3,10.59,115.02022368908251,2021-01-21 17:17:23,4,38.34007456302751,0
323,Male,40,TX,375,Dairy,BrandC,4,9.73,122.23377413295272,2021-01-21 17:17:23,4,30.55844353323818,0
324,Female,52,NY,79,Dairy,BrandC,1,10.32,7.975323955275358,2017-02-12 16:45:15,8,7.975323955275358,0
324,Female,52,NY,122,Meats,BrandB,4,22.56,121.62543412836372,2017-02-12 16:45:15,8,30.40635853209093,0
324,Female,52,NY,148,Fruits,BrandC,5,9.32,140.32511692182507,2017-02-12 16:45:15,8,28.065023384365013,0
324,Female,52,NY,68,Fruits,BrandC,4,22.14,138.12437776432546,2017-02-12 16:45:15,8,34.531094441081365,0
324,Female,52,NY,468,Fruits,BrandE,1,6.38,3.192663601227846,2017-02-12 16:45:15,8,3.192663601227846,0
324,Female,52,NY,256,Fruits,BrandC,2,25.27,25.670059801230337,2017-02-12 16:45:15,8,12.835029900615169,0
324,Female,52,NY,130,Meats,BrandD,3,26.63,131.27900321861114,2017-02-12 16:45:15,8,43.75966773953704,0
324,Female,52,NY,97,Meats,BrandD,1,1.6,9.65655489595372,2017-02-12 16:45:15,8,9.65655489595372,0
324,Female,52,NY,224,Grains,BrandC,1,4.55,27.44904411462286,2017-02-12 16:45:15,8,27.44904411462286,0
324,Female,52,NY,310,Dairy,BrandB,1,20.58,15.021124763156768,2017-02-12 16:45:15,8,15.021124763156768,0
324,Female,52,NY,216,Meats,BrandB,2,7.39,40.8295377951066,2017-02-12 16:45:15,8,20.4147688975533,0
324,Female,52,NY,394,Dairy,BrandE,1,3.43,24.04174750225946,2017-02-12 16:45:15,8,24.04174750225946,0
325,Female,52,IL,273,Grains,BrandE,5,3.76,15.022358735026998,2020-12-19 20:45:47,4,3.0044717470053994,0
325,Female,52,IL,249,Dairy,BrandA,3,16.13,102.84276111916571,2020-12-19 20:45:47,4,34.28092037305524,0
325,Female,52,IL,317,Fruits,BrandD,4,24.25,132.8970351954701,2020-12-19 20:45:47,4,33.224258798867524,0
325,Female,52,IL,479,Fruits,BrandE,3,16.93,149.20660372346697,2020-12-19 20:45:47,4,49.73553457448899,0
325,Female,52,IL,240,Dairy,BrandE,2,18.41,8.080198581718687,2020-12-19 20:45:47,4,4.040099290859343,0
325,Female,52,IL,429,Grains,BrandA,3,5.19,85.76190263048859,2020-12-19 20:45:47,4,28.58730087682953,0
325,Female,52,IL,485,Grains,BrandE,1,29.64,49.371945387996,2020-12-19 20:45:47,4,49.371945387996,0
325,Female,52,IL,299,Dairy,BrandB,2,22.88,24.83424310328436,2020-12-19 20:45:47,4,12.41712155164218,0
325,Female,52,IL,306,Dairy,BrandA,2,24.57,73.341135645488,2020-12-19 20:45:47,4,36.670567822744,0
326,Male,38,TX,369,Meats,BrandB,2,25.73,73.45077317712811,2018-07-28 03:19:19,6,36.72538658856406,0
326,Male,38,TX,28,Meats,BrandE,2,14.0,90.899517581066,2018-07-28 03:19:19,6,45.449758790533,0
326,Male,38,TX,156,Dairy,BrandE,2,8.21,65.03069467013393,2018-07-28 03:19:19,6,32.51534733506696,0
326,Male,38,TX,91,Meats,BrandA,1,25.09,32.72050224175791,2018-07-28 03:19:19,6,32.72050224175791,0
326,Male,38,TX,104,Dairy,BrandA,1,17.18,32.267306528009684,2018-07-28 03:19:19,6,32.267306528009684,0
326,Male,38,TX,428,Dairy,BrandC,2,17.61,49.500875427598544,2018-07-28 03:19:19,6,24.750437713799272,0
326,Male,38,TX,60,Dairy,BrandE,4,6.6,114.38543472835252,2018-07-28 03:19:19,6,28.59635868208813,0
326,Male,38,TX,470,Grains,BrandD,3,10.05,126.6813949750854,2018-07-28 03:19:19,6,42.2271316583618,0
326,Male,38,TX,492,Fruits,BrandE,4,17.11,27.94827475127687,2018-07-28 03:19:19,6,6.987068687819217,0
326,Male,38,TX,120,Grains,BrandD,5,21.39,115.9565021463307,2018-07-28 03:19:19,6,23.191300429266143,0
326,Male,38,TX,380,Meats,BrandD,1,25.56,20.267332230508742,2018-07-28 03:19:19,6,20.267332230508742,0
326,Male,38,TX,458,Fruits,BrandB,5,23.55,150.52549561163462,2018-07-28 03:19:19,6,30.105099122326926,0
327,Male,59,TX,169,Fruits,BrandA,2,9.94,56.68105447762083,2021-08-21 17:29:30,3,28.340527238810417,0
327,Male,59,TX,350,Dairy,BrandA,2,10.88,9.727927466887964,2021-08-21 17:29:30,3,4.863963733443982,0
327,Male,59,TX,260,Fruits,BrandA,2,5.8,69.34667066996774,2021-08-21 17:29:30,3,34.67333533498387,0
327,Male,59,TX,20,Meats,BrandB,3,1.0,48.85918071980855,2021-08-21 17:29:30,3,16.286393573269518,0
328,Male,59,AZ,478,Dairy,BrandB,5,12.8,226.72600962718604,2015-07-28 19:42:42,9,45.34520192543721,0
328,Male,59,AZ,432,Dairy,BrandD,3,24.86,85.83904229771045,2015-07-28 19:42:42,9,28.613014099236818,0
328,Male,59,AZ,31,Meats,BrandB,4,28.69,137.1988638134456,2015-07-28 19:42:42,9,34.2997159533614,0
328,Male,59,AZ,445,Meats,BrandD,5,14.31,81.36635042312115,2015-07-28 19:42:42,9,16.27327008462423,0
328,Male,59,AZ,53,Meats,BrandD,5,6.08,119.57303516120828,2015-07-28 19:42:42,9,23.914607032241655,0
328,Male,59,AZ,494,Meats,BrandE,1,21.24,39.658702463287455,2015-07-28 19:42:42,9,39.658702463287455,0
329,Male,59,PA,412,Grains,BrandD,5,7.17,9.850656551170855,2018-05-04 17:16:32,6,1.970131310234171,0
329,Male,59,PA,272,Grains,BrandD,3,5.92,120.3422595106089,2018-05-04 17:16:32,6,40.1140865035363,0
329,Male,59,PA,409,Dairy,BrandD,4,2.53,123.17797512146474,2018-05-04 17:16:32,6,30.794493780366185,0
329,Male,59,PA,22,Dairy,BrandB,3,2.32,109.73837963831072,2018-05-04 17:16:32,6,36.579459879436904,0
329,Male,59,PA,264,Grains,BrandA,5,27.72,46.524261054623565,2018-05-04 17:16:32,6,9.304852210924713,0
330,Male,58,IL,318,Fruits,BrandE,3,24.51,135.01106882193136,2020-06-24 08:27:44,4,45.003689607310456,0
331,Female,58,IL,324,Grains,BrandB,4,18.87,93.86906018021116,2018-10-30 11:40:21,6,23.46726504505279,0
331,Female,58,IL,194,Grains,BrandA,3,1.38,144.2133154653025,2018-10-30 11:40:21,6,48.07110515510083,0
331,Female,58,IL,417,Dairy,BrandB,4,27.7,64.80155718964711,2018-10-30 11:40:21,6,16.20038929741178,0
331,Female,58,IL,459,Fruits,BrandC,1,9.43,38.06197104016107,2018-10-30 11:40:21,6,38.06197104016107,0
331,Female,58,IL,14,Fruits,BrandB,4,3.89,32.91870820048796,2018-10-30 11:40:21,6,8.22967705012199,0
331,Female,58,IL,186,Fruits,BrandD,5,22.36,150.99041905964617,2018-10-30 11:40:21,6,30.198083811929234,0
331,Female,58,IL,166,Fruits,BrandA,2,14.69,52.69693035053323,2018-10-30 11:40:21,6,26.348465175266615,0
332,Female,56,NY,497,Dairy,BrandB,4,11.54,118.85341549436438,2016-10-06 04:20:06,8,29.713353873591096,0
332,Female,56,NY,414,Grains,BrandA,1,17.02,46.77075641327314,2016-10-06 04:20:06,8,46.77075641327314,0
332,Female,56,NY,484,Grains,BrandB,2,28.93,80.28701172041949,2016-10-06 04:20:06,8,40.14350586020974,0
332,Female,56,NY,424,Grains,BrandD,3,22.07,146.2460782498434,2016-10-06 04:20:06,8,48.7486927499478,0
332,Female,56,NY,88,Grains,BrandB,2,19.39,91.38359458428891,2016-10-06 04:20:06,8,45.69179729214446,0
332,Female,56,NY,69,Fruits,BrandC,3,29.06,50.73228693944171,2016-10-06 04:20:06,8,16.910762313147234,0
332,Female,56,NY,430,Fruits,BrandD,1,15.99,8.961095613837752,2016-10-06 04:20:06,8,8.961095613837752,0
333,Male,42,TX,214,Grains,BrandC,2,9.09,24.42656865858181,2020-05-18 07:14:07,4,12.213284329290905,0
333,Male,42,TX,182,Meats,BrandA,3,21.5,146.89980069077023,2020-05-18 07:14:07,4,48.966600230256745,0
333,Male,42,TX,34,Grains,BrandE,4,23.64,199.35852692416952,2020-05-18 07:14:07,4,49.83963173104238,0
333,Male,42,TX,94,Meats,BrandE,3,13.97,145.6066160191273,2020-05-18 07:14:07,4,48.53553867304243,0
333,Male,42,TX,232,Fruits,BrandB,1,12.9,7.65366495563717,2020-05-18 07:14:07,4,7.65366495563717,0
333,Male,42,TX,26,Meats,BrandE,5,20.58,249.36451114806465,2020-05-18 07:14:07,4,49.87290222961293,0
333,Male,42,TX,314,Dairy,BrandD,5,29.08,77.7566881403356,2020-05-18 07:14:07,4,15.55133762806712,0
333,Male,42,TX,143,Meats,BrandB,1,9.54,26.838588801867097,2020-05-18 07:14:07,4,26.838588801867097,0
333,Male,42,TX,367,Grains,BrandD,1,10.93,15.74920051484865,2020-05-18 07:14:07,4,15.74920051484865,0
333,Male,42,TX,57,Fruits,BrandA,4,19.33,145.92788721722977,2020-05-18 07:14:07,4,36.48197180430744,0
334,Male,29,IL,102,Fruits,BrandC,5,9.88,140.04744428734423,2019-09-23 20:13:23,5,28.009488857468845,0
334,Male,29,IL,208,Meats,BrandA,1,25.68,29.20843271876881,2019-09-23 20:13:23,5,29.20843271876881,0
334,Male,29,IL,110,Fruits,BrandB,1,25.87,27.62605367099393,2019-09-23 20:13:23,5,27.62605367099393,0
334,Male,29,IL,185,Fruits,BrandB,1,8.37,16.194562354968745,2019-09-23 20:13:23,5,16.194562354968745,0
334,Male,29,IL,192,Meats,BrandE,1,26.46,31.13404287539004,2019-09-23 20:13:23,5,31.13404287539004,0
334,Male,29,IL,364,Fruits,BrandA,1,25.02,3.3115405727375453,2019-09-23 20:13:23,5,3.3115405727375453,0
334,Male,29,IL,252,Fruits,BrandD,1,2.94,47.23818917051055,2019-09-23 20:13:23,5,47.23818917051055,0
334,Male,29,IL,27,Grains,BrandB,4,28.58,108.16898821321864,2019-09-23 20:13:23,5,27.04224705330466,0
334,Male,29,IL,77,Fruits,BrandB,3,3.16,95.11470743949424,2019-09-23 20:13:23,5,31.704902479831414,0
334,Male,29,IL,409,Dairy,BrandD,3,2.53,81.44898404615816,2019-09-23 20:13:23,5,27.149661348719388,0
334,Male,29,IL,349,Dairy,BrandD,4,5.87,123.64820541088432,2019-09-23 20:13:23,5,30.91205135272108,0
334,Male,29,IL,352,Meats,BrandB,1,18.68,35.877340483589094,2019-09-23 20:13:23,5,35.877340483589094,0
334,Male,29,IL,98,Grains,BrandB,1,10.08,12.247053942828884,2019-09-23 20:13:23,5,12.247053942828884,0
334,Male,29,IL,93,Grains,BrandD,3,28.8,17.11488067854267,2019-09-23 20:13:23,5,5.70496022618089,0
334,Male,29,IL,96,Meats,BrandA,5,16.25,74.39012642989115,2019-09-23 20:13:23,5,14.87802528597823,0
335,Male,61,CA,63,Meats,BrandD,5,15.12,184.61718941132776,2016-02-14 02:40:41,9,36.92343788226555,1
335,Male,61,CA,455,Grains,BrandE,5,25.53,232.4434082995016,2016-02-14 02:40:41,9,46.48868165990032,1
335,Male,61,CA,400,Meats,BrandD,1,28.39,41.69342180296153,2016-02-14 02:40:41,9,41.69342180296153,1
335,Male,61,CA,470,Grains,BrandD,1,10.05,12.883836132755093,2016-02-14 02:40:41,9,12.883836132755093,1
335,Male,61,CA,453,Grains,BrandD,2,24.5,36.41142614953857,2016-02-14 02:40:41,9,18.205713074769285,1
335,Male,61,CA,271,Grains,BrandD,3,28.63,109.3865386778495,2016-02-14 02:40:41,9,36.462179559283165,1
335,Male,61,CA,12,Fruits,BrandC,3,17.94,66.5078834857158,2016-02-14 02:40:41,9,22.1692944952386,1
335,Male,61,CA,199,Meats,BrandD,2,26.53,31.76499809579965,2016-02-14 02:40:41,9,15.882499047899826,1
335,Male,61,CA,343,Meats,BrandE,5,4.3,51.15005704331815,2016-02-14 02:40:41,9,10.23001140866363,1
335,Male,61,CA,203,Meats,BrandB,2,22.96,55.76807088223729,2016-02-14 02:40:41,9,27.884035441118645,1
335,Male,61,CA,122,Meats,BrandB,5,22.56,187.5703843530725,2016-02-14 02:40:41,9,37.5140768706145,1
335,Male,61,CA,433,Grains,BrandC,2,7.74,27.1922318712789,2016-02-14 02:40:41,9,13.59611593563945,1
335,Male,61,CA,137,Grains,BrandE,5,7.33,184.63827814042853,2016-02-14 02:40:41,9,36.9276556280857,1
335,Male,61,CA,377,Meats,BrandB,1,9.96,43.74600159706853,2016-02-14 02:40:41,9,43.74600159706853,1
335,Male,61,CA,452,Grains,BrandC,3,8.67,123.7760901857334,2016-02-14 02:40:41,9,41.258696728577796,1
335,Male,61,CA,359,Grains,BrandA,1,15.05,26.92182064485404,2016-02-14 02:40:41,9,26.92182064485404,1
336,Female,44,PA,158,Fruits,BrandD,4,5.94,94.70501425032144,2019-03-18 14:09:47,6,23.67625356258036,1
336,Female,44,PA,318,Fruits,BrandE,2,24.51,80.65299623983073,2019-03-18 14:09:47,6,40.326498119915364,1
336,Female,44,PA,66,Grains,BrandC,4,13.6,137.42015259437474,2019-03-18 14:09:47,6,34.355038148593685,1
336,Female,44,PA,148,Fruits,BrandC,5,9.32,219.01343213003585,2019-03-18 14:09:47,6,43.80268642600717,1
336,Female,44,PA,403,Meats,BrandD,3,24.01,76.96773065650152,2019-03-18 14:09:47,6,25.65591021883384,1
336,Female,44,PA,146,Fruits,BrandB,3,20.37,124.11464359266571,2019-03-18 14:09:47,6,41.3715478642219,1
336,Female,44,PA,438,Fruits,BrandE,1,3.94,47.56447210737334,2019-03-18 14:09:47,6,47.56447210737334,1
336,Female,44,PA,119,Grains,BrandE,4,6.15,137.5501719146466,2019-03-18 14:09:47,6,34.38754297866165,1
336,Female,44,PA,10,Meats,BrandE,2,4.13,6.18723578491802,2019-03-18 14:09:47,6,3.09361789245901,1
336,Female,44,PA,490,Meats,BrandC,3,22.84,88.92931716576192,2019-03-18 14:09:47,6,29.643105721920637,1
336,Female,44,PA,254,Grains,BrandE,4,8.38,20.53504988898348,2019-03-18 14:09:47,6,5.13376247224587,1
336,Female,44,PA,343,Meats,BrandE,4,4.3,86.09995909696671,2019-03-18 14:09:47,6,21.52498977424168,1
336,Female,44,PA,156,Dairy,BrandE,3,8.21,43.97700402769899,2019-03-18 14:09:47,6,14.659001342566329,1
336,Female,44,PA,472,Dairy,BrandA,3,10.98,6.492029494582466,2019-03-18 14:09:47,6,2.1640098315274887,1
336,Female,44,PA,490,Meats,BrandC,4,22.84,14.70492734398141,2019-03-18 14:09:47,6,3.6762318359953525,1
336,Female,44,PA,145,Meats,BrandB,5,25.36,89.97646319985415,2019-03-18 14:09:47,6,17.99529263997083,1
